id,sentence
q2_3_4_page_29-0003,"Năm Tự Đức thứ 4, Kim thượng thân đến tế."
q2_3_4_page_29-0004,ĐÀN TIÊN NÔNG
q2_3_4_page_29-0005,Ở địa phận hai phường Hậu Sinh và Yên Trạch.
q2_3_4_page_29-0006,Hằng năm tế vào ngày cày Tịch điển về trung tuần tháng trọng hạ.
q2_3_4_page_29-0007,"Thể chế đắp đàn chiều rộng 4 trượng 5 thước, cao 4 thước 5 tấc, bốn phía có bực thềm, đều 9 bực."
q2_3_4_page_29-0008,"Phía tây bắc đàn là thần trù (bếp) và thần khố (kho chứa đồ); phía đông bắc là thần thương (kho chứa thóc); phía trước thần thương là nhà vuông để thu thóc; phía đông là đài Quan Canh, trên đài có điện Quan Canh, bốn phía thềm bực đều 12 bực, phía sau dựng điện Cụ Phục; phía nam là ruộng Tịch điển."
q2_3_4_page_29-0009,"Đàn dựng từ năm Minh Mệnh thứ 9, Thánh Tổ Nhân Hoàng Đế muốn khôi phục chế độ xưa, mở ruộng Tịch điển và làm lệ cày Tịch điển."
q2_3_4_page_29-0010,"Về sau cứ đến ngày cung canh (vua thân hành cày ruộng), đều hạ lệnh cho Phủ doãn Thừa Thiên đặt tế."
q2_3_4_page_29-0011,"Năm Minh Mệnh thứ 13 đổi điện Cụ Phục làm điện Vụ Bản, sau bỏ đi."
q2_3_4_page_29-0012,"Kính xét: ruộng tịch điển gồm 12 mẫu linh, trừ các sở đàn tràng và nhà thu thóc cộng 6 mẫu, thực ruộng cao và ruộng trũng có 6 mẫu linh."
q2_3_4_page_30-0001,THÁI MIẾU
q2_3_4_page_30-0002,"Ở phía đông nam trong Hoàng thành, hướng về phía nam, dựng từ năm Gia Long thứ 3."
q2_3_4_page_30-0003,"Thế chế: nhà chính 13 gian, nhà trước 15 gian, có hai chái đông tây; cùng đường mà khác thất, cả thảy 9 thất đều đặt thần khám."
q2_3_4_page_30-0004,"Thất giữa thờ thần khám Gia Dụ Hoàng Đế và Hoàng hậu, phía tả và phía hữu đều bốn thất, thờ thần khám các Hoàng đế và Hoàng hậu (thời chúa)."
q2_3_4_page_30-0005,Hằng năm tổ chức 5 kỳ tế vào bốn tháng mạnh và tháng quý đông.
q2_3_4_page_30-0006,"Phía đông Thái Miếu là điện Long Đức, phía nam là điện Chiêu Kính, ở phía tây đối với điện Chiêu Kính là điện Mục Tư, ba điện ấy hằng năm tế vào ngày kỳ, phía bắc điện Mục Tư là nhà vuông."
q2_3_4_page_30-0007,"Phía tả tường Thái Miếu là cửa Hiển Thừa, phía hữu là cửa Tức Tướng; tường mặt sau, phía tả là cửa Nguyên Chỉ, phía hữu là cửa Trường Hựu."
q2_3_4_page_30-0008,"Ở trước sân Thái Miếu: chính giữa là gác Tuy Thành, phía tả và phía hữu gác Tuy Thành có tường ngắn, phía tả là cửa Diên Hi, trên có lầu chuông, phía hữu là cửa Quang Hi, trên có lầu trống; ngoài tường ngắn, dựng Tả vu và Hữu vu để thờ phụ các công thần thân huân hồi mới dựng nước."
q2_3_4_page_30-0009,Tường phía nam của miếu là cửa Thái miếu.
q2_3_4_page_30-0010,"Kính xét: gác Tuy Thành trước gọi là gác Mục Thanh, mới đổi tên từ năm Minh Mệnh thứ 10; điện Long Đức trước gọi là Tả Phương Đường, điện Chiêu Kính và điện Mục Tư trước gọi là Tả Tế Sở và Hữu Tế Sở, đều mới đổi tên từ năm Minh Mệnh thứ 13."
q2_3_4_page_31-0001,TRIỆU MIẾU
q2_3_4_page_31-0002,"Ở phía bắc bên trong tường Thái Miếu, hướng về nam, dựng từ năm Gia Long thứ 3."
q2_3_4_page_31-0003,"Thể chế: nhà chính 3 gian, nhà trước 5 gian, gian giữa thờ thần khám Triệu Tổ Tĩnh Hoàng Đế và Hoàng hậu."
q2_3_4_page_31-0004,Hằng năm tổ chức 5 kỳ tế như Thái Miếu.
q2_3_4_page_31-0005,"Ba mặt trước, tả và hữu đều xây tường gạch, liền với tường phía bắc, cửa Thái Miếu mở ba cửa lớn; ngoài tường ngắn ở phía đông là thần khố, phía tây là thần trù, phía tả tường phía nam của miếu là cửa Tập Khánh, đối với cửa Nguyên Chỉ, phía hữu là cửa Diễn Khánh, đối với cửa Diễn Khánh gọi là cửa Trường Hựu."
q2_3_4_page_31-0006,THẾ MIẾU
q2_3_4_page_31-0007,"Ở phía tây nam trong Hoàng thành, hướng mặt về phía nam, dựng từ năm Minh Mệnh thứ 2."
q2_3_4_page_31-0008,"Thể chế: nhà chính 9 gian, nhà trước 11 gian, có gian hai chái đông tây, cùng đường khác thất."
q2_3_4_page_31-0009,Thất chính giữa thờ thần khám Thế Tổ Cao Hoàng Đế và hai Hoàng hậu Thừa Thiên và Thuận Thiên; bên tả thất thứ nhất thờ thần khám Thánh Tổ Nhân Hoàng Đế và Hoàng hậu; bên hữu thất thứ nhất thờ thần khám Hiến Tổ Chương Hoàng Đế và Hoàng hậu.
q2_3_4_page_31-0010,Hằng năm tế 5 lần như Thái miếu.
q2_3_4_page_31-0011,"Phía đông phía tây đều dựng nhà vuông, phía đông là điện Canh Y, phía tây là đền Thổ Công; tường miếu phía tả mở cửa Khải Địch, phía hữu mở cửa Sùng Thành."
q2_3_4_page_31-0012,"Tường mặt sau, phía tả mở cửa Hiển Hựu, phía hữu mở cửa Ứng Hựu, chính giữa trước sân miếu dựng gác Hiển Lâm; tường ngắn ở tả hữu gác Hiển Lâm, thì tâ là cửa Tuấn Liệt, trên có lầu chuông, hữu là cửa Sùng Công (trước gọi là Phong Công, mới đổi tên từ năm Thiệu Trị thứ 1), trên có lầu trống."
q2_3_4_page_31-0013,"Ngoài tường ngắn dựng tâ vu và Hữu vu, để thờ phụ các công thần thân huân thời trung hưng; tường phía nam của miếu là cửa Thế Miếu."
q2_3_4_page_31-0014,"Trước sân Thế Miếu đặt cửu đỉnh: chính giữa là Cao đỉnh (nặng 4, 307 cân, bề cao 5 thước 5 phân, đường kính 3 thước 3 tấc 4 phân); bên tả thứ nhất là Nhân đỉnh (nặng 4.160 cân, bề cao 4 thước 7 tấc 5 phân, đường kính 3 thước 3 tấc 5 phân); bên hữu thứ nhất là Chương đỉnh (nặng 3.472 cân, về bề cao và đường kính, thì từ Chương đỉnh đến Huyền đỉnh, cũng như kích thước Nhân đỉnh); bên tả thứ hai là Anh đỉnh (nặng 4.561 cân); bên hữu thứ hai là Nghị đỉnh (nặng 4.206 cân); bên tả thứ ba là Thuần đỉnh (nặng 3.229 cân); bên hữu thứ ba là Tuyên đỉnh (nặng 3.421 cân); bên tả thứ tư là Dụ đỉnh (nặng 3.341 cân); bên hữu thứ tư là Huyền đỉnh (nặng 3.200 cân)."
q2_3_4_page_31_32-0001,"Cửu đỉnh đúc từ năm Minh Mệnh thứ 17, đều dựng nhà vuông, phía đông là điện Canh Y, phía tây là đền Thổ Công; tường miếu phía tả mở cửa Khải Địch, phía hữu mở cửa Sùng Thành."
q2_3_4_page_32-0001,"Tường mặt sau, phía tả mở cửa Hiển Hựu, phía hữu mở cửa Ứng Hựu, chính giữa trước sân miếu dựng gác Hiển Lâm; tường ngắn ở tả hữu gác Hiển Lâm, thì tâ là cửa Tuấn Liệt, trên có lầu chuông, hữu là cửa Sùng Công (trước gọi là Phong Công, mới đổi tên từ năm Thiệu Trị thứ 1), trên có lầu trống."
q2_3_4_page_32-0002,"Ngoài tường ngắn dựng tâ vu và Hữu vu, để thờ phụ các công thần thân huân thời trung hưng; tường phía nam của miếu là cửa Thế Miếu."
q2_3_4_page_32-0003,"Trước sân Thế Miếu đặt cửu đỉnh: chính giữa là Cao đỉnh (nặng 4, 307 cân, bề cao 5 thước 5 phân, đường kính 3 thước 3 tấc 4 phân); bên tả thứ nhất là Nhân đỉnh (nặng 4.160 cân, bề cao 4 thước 7 tấc 5 phân, đường kính 3 thước 3 tấc 5 phân); bên hữu thứ nhất là Chương đỉnh (nặng 3.472 cân, về bề cao và đường kính, thì từ Chương đỉnh đến Huyền đỉnh, cũng như kích thước Nhân đỉnh); bên tả thứ hai là Anh đỉnh (nặng 4.561 cân); bên hữu thứ hai là Nghị đỉnh (nặng 4.206 cân); bên tả thứ ba là Thuần đỉnh (nặng 3.229 cân); bên hữu thứ ba là Tuyên đỉnh (nặng 3.421 cân); bên tả thứ tư là Dụ đỉnh (nặng 3.341 cân); bên hữu thứ tư là Huyền đỉnh (nặng 3.200 cân)."
q2_3_4_page_32-0004,Cửu đỉnh đúc từ năm Minh Mệnh thứ 17.
q2_3_4_page_33-0001,HƯNG MIẾU
q2_3_4_page_33-0002,"Ở phía bắc trong tường Thế Miếu, hướng về nam dựng từ năm Minh Mệnh thứ 3."
q2_3_4_page_33-0003,"Thể chế: nhà chính 3 gian, nhà trước 5 gian, gian giữa thờ thần khám Hưng Tổ Hiếu Khang Hoàng Đế và Hoàng hậu, hằng năm tổ chức 5 lần tế như Thế Miếu."
q2_3_4_page_33-0004,"Ba mặt trước, tả, hữu đều xây tường riêng bằng gạch liền với tường phía bắc, mở ba cửa, phía trước là cửa miếu, phía tả là cửa Chương Khánh, phía hữu là cửa Dục Khánh; ngoài cửa phía đông là thần khố, phía tây là thần trù; tường phía bắc miếu bên tả đối với cửa Hiển Hựu là cửa Trí Tường, bên hữu đối với cửa Ứng Hựu là cửa Ứng Tường."
q2_3_4_page_33-0005,"Đầu đời Gia Long gọi là miếu Hoàng Khảo, ở phía nam Hưng Miếu hiện nay, năm Minh Mệnh thứ hai dời dựng ở đây và gọi tên hiện nay."
q2_3_4_page_33-0006,"Kính xét: đầu đời Gia Long để trông coi các miếu, đặt hai đội Tư Phụng nhất và Tư Phụng nhị, năm Minh Mệnh thứ 3 đổi đội Tư Phụng nhất làm ty Tả từ tế và đổi Tư Phụng nhị là ty Hữu từ tế, đặt một viên Từ tế sứ ty Từ tế chuyện giữ Tả ty, một viên Từ tế Phó sứ chuyện giữ Hữu ty."
q2_3_4_page_33-0007,MIẾU PHỤNG TIÊN
q2_3_4_page_33-0008,"Ở phía bắc đường gạch, trong cửa Chương Đức."
q2_3_4_page_33-0009,"Thể chế: nhà chính 9 gian 2 chái, nhà trước 11 gian thất chính giữa thờ thần ngự Thế Tổ Cao Hoàng Đế và Hoàng hậu, phía tả thất thứ nhất thờ thần ngự."
q2_3_4_page_33-0010,"Thánh Tổ Nhân Hoàng Đế và Hoàng hậu, phía hữu thất thứ nhất thờ thần ngự Hiến Tổ Chương Hoàng Đế và Hoàng hậu."
q2_3_4_page_33-0011,"Hằng năm ngày sóc, ngày vọng và khánh tiết đều có dâng lễ phẩm, ngày kỵ thì tế."
q2_3_4_page_34-0001,"Đây là miếu riêng. Kính xét: đầu đời Gia Long, điện này là điện Hoàng Nhân, ở phía bắc đường ngự cửa Hiển Nhân."
q2_3_4_page_34-0002,"Năm Minh Mệnh thứ 1, phụng tử cung (quan tài) Thế Tổ Cao Hoàng Đế để tạm ở đây."
q2_3_4_page_34-0003,"Năm thứ 10 đổi gọi là miếu Phụng Tiên, năm thứ 18 dời đến chỗ hiện nay."
q2_3_4_page_34-0004,"""CUNG KHÁNH NINH"
q2_3_4_page_34-0005,Ở phía bắc sông Ngự Hà trong Kinh thành.
q2_3_4_page_34-0006,"Thể chế: nhà chính 5 gian 2 chái, nhà trước nhà sau đều 5 gian; có tả hữu Túc đường và tả hữu Dực Lang."
q2_3_4_page_34-0007,"Xung quanh xây tường gạch, phía trước là cửa cung và một cửa ta, một cửa hữu, một cửa bán nguyệt một cửa tắc môn; trước cửa cung trông ra Ngự Hà dựng nhà hóng mát; phía sau tường cung là vườn Vĩnh Trạch, đấy là chỗ tập cày của Thánh Tổ Nhân Hoàng Đế, dựng từ năm Minh Mệnh thứ 7."
q2_3_4_page_34-0008,"Năm Thiệu Trị thứ 1, phụng tử cung (quan tài) Thánh Tổ Nhân Hoàng Đế để tạm ở đây; do đấy, dâng tên là điện Hiếu Tu, thờ thần khám Thánh Tổ Nhân Hoàng Đế và Hoàng hậu."
q2_3_4_page_34-0009,"Hằng năm ngày sóc, ngày vọng và khánh tiết đều có dâng lễ, ngày kỵ có tế."
q2_3_4_page_34-0010,"Đấy là miếu riêng. Vườn Vĩnh Trạch đổi dựng viện phụ là Tả tòng viện và Hữu tòng viện; lại về phía hữu có vườn Chi Thụ, trước gọi là chuồng hươu, đầu đời Thiệu Trị đổi tên hiện nay."
q2_3_4_page_35-0001,CUNG BẢO ĐỊNH
q2_3_4_page_35-0002,Ở phía tây cung Khánh Ninh.
q2_3_4_page_35-0003,"Thể chế: điện chính gọi là điện Long An, nhà chính 5 gian 2 trái đông tây, nhà trước 7 gian; hồi lang ở trước thềm phía bắc điện gọi là Lãm Thắng lang, phía bắc Lãm Thắng lang trông ra hồ, có nhà thủy tạ gọi là Trùng Phương tạ, hồ gọi là hồ Giao Thái, phía bắc hồ là gác Minh Trưng, phía bắc gác là hiên Đạo Tâm."
q2_3_4_page_35-0004,"Trong sân cung, phía tả là viện Chiêm Ân, phía hữu là viện Nhuận Đức; hồi lang bốn góc cùng điện các và tả viện hữu viện liền nhau."
q2_3_4_page_35-0005,"Trước điện, phía đông là Đông Minh vu, phía tây là Tây Thành sương, phía nam là cửa Bảo Định, phía bắc là cửa Mỹ Thành phía tả là các cửa Tả An, Đạo Long, Bảo An, Cửu An, Bảo Thành, Tả Thái, Bảo Đức, Hoá Thành và Bảo Mậu; phía hữu là các cửa Hữu An, Hy Long Hữu Thái, Long Định, Gia An, Thanh Định, Thiên Mỹ và Thường Định."
q2_3_4_page_35_36-0001,Ngoài cửa cung là Tả trực phòng và cửa Linh Tinh và ngoài cửa trông ra sông Ngự Hà.
q2_3_4_page_36-0001,"Phường Nhuận Trạch về bờ phía nam Ngự Hà gọi là vườn Phong Trạch, trong vườn dựng nhà Vụ Bản, phía trước xây hồ vuông."
q2_3_4_page_36-0002,"Đây là chỗ tập cày của Hiến Tổ Chương Hoàng Đế, dựng từ năm Thiệu Trị thứ 5."
q2_3_4_page_36-0003,"Năm thứ 7 rước tử cung (quan tài) Hiến Tổ Chương Hoàng Đế để tạm ở đấy, dâng tên là điện Long An."
q2_3_4_page_36-0004,"Năm Tự Đức thứ 1, phụng thờ thần khám, hàng năm, ngày sóc, ngày vọng và ngày khánh thiết đều có dâng lễ, ngày kỵ có tế."
q2_3_4_page_36-0005,"Đây là miếu riêng. Kính xét: đời Thiệu Trị, có thơ thánh chế vịnh 12 cảnh cung Bảo Định: 1."
q2_3_4_page_36-0006,Cung khai phiên yến (cung mở tiệc đãi phiên vương); 2.
q2_3_4_page_36-0007,Điện hội từ thần (điện họp bầy tôi văn học); 3.
q2_3_4_page_36-0008,Các thưởng hồ sơn (trên gác ngắm cảnh hồ và núi); 4.
q2_3_4_page_36-0009,Tạ lâm thiên thủy (thủy tạ nhìn trời nước); 5.
q2_3_4_page_36-0010,Hiên đàm kinh sử (trước hiên bàn kinh sử); 6.
q2_3_4_page_36-0011,Lang nạp yên hà (hành lang chứa mây ráng); 7.
q2_3_4_page_36-0012,Nam y cung khuyết (phía nam dựa vào cung khuyết); 8.
q2_3_4_page_36-0013,Bắc tiếp viên trì (phía bắc liền với vườn hồ); 9.
q2_3_4_page_36-0014,Đông quan vạn tỉnh (phí đông xem vạn dòng nước); 10.
q2_3_4_page_36-0015,Tây lãm thiên phong (phía tây xem ngàn ngọn núi); 11.
q2_3_4_page_36-0016,Hạm tĩnh khán hoa (dựa lan can lặng xem hoa); 12.
q2_3_4_page_36-0017,Song thanh đối nguyệt (cửa sổ mát trông trăng).
q2_3_4_page_36-0018,"Ở địa phận xã Phú Xuân phía ngoài Kinh thành, hướng về phía nam, dựng từ năm Minh Mệnh thứ 4."
q2_3_4_page_36-0019,"MIẾU LỊCH ĐẠI ĐẾ VƯƠNG: Thể chế: nhà chính 5 gian, gian chính giữa thờ Phục Hi Thị, vị nhất phía tả thờ Thần Nông Thị, vị nhất phía hữu thờ Hoàng đế; vị nhì phía tả thờ Đế Nghiêu, vị nhì phía hữu thờ Đế Thuấn; vị ba phía tả thờ Hạ Vũ Vương, vị ba phía hữu thờ Thương Thang Vương; vị bốn phía tả thờ Chu Văn Vương, vị bốn phía hữu thờ Chu Vũ Vương."
q2_3_4_page_36-0020,"Gian thứ nhất phía tả thờ Kinh Dương Vương, Lạc Long Quân, Hùng Vương, Sĩ Vương, Đinh Tiên Hoàng Đế."
q2_3_4_page_36-0021,"Gian thứ nhất phía hữu thờ Lê Đại Hành, Lý Thái Tổ, Thánh Tông, Nhân Tông."
q2_3_4_page_36-0022,"Gian thứ nhì phía tả thờ Trần Thái Tông, Nhân Tông, Anh Tông."
q2_3_4_page_36-0023,"Gian thứ nhì phía hữu thờ Lê Thái Tổ, Thái Tông, Trang Tông, Anh Tông."
q2_3_4_page_36-0024,"Hằng năm, tế vào tháng trọng xuân ngày tân đầu tháng."
q2_3_4_page_36-0025,Năm Minh Mệnh thứ 10 bỏ thờ Lê Anh Tông và đổi thờ phụ Sĩ Vương ở Văn Miếu.
q2_3_4_page_36-0026,"Phía đông và phía tây dựng Đông vu và Tây vu, mỗi vu đặt 5 án, phối thờ danh thần các triều."
q2_3_4_page_36-0027,"Phía đông thờ Phong Hậu, Cao Dao, Long Bá Ích, Phó Duyệt, Lữ Vọng, Thiệu Hổ (1), Nguyễn Bặc, Lê Phụng Hiểu, Tô Hiến Thành, Trần Nhật Duật, Trương Hán Siêu, Lê Niệm, Lê Xí, Hoàng Đình Ái (2)."
q2_3_4_page_36_37-0001,"Phía tây thờ Lực Mục, Hậu Quỳ, Bá Di, Y Doãn, Chu Công Đán, Thiệu Công Thích (1) Danh thần Trung Quốc."
q2_3_4_page_37-0001,(2) Danh thần nước ta.
q2_3_4_page_38-0001,"Phương Thúc, Lê Hiến (1), Lý Thường Kiệt, Trần Quốc Tuấn, Phạm Ngũ Lão, Đinh Liệt, Lê Khôi, Trịnh Duy Thuần, Phùng Khắc Khoan (2)."
